epoch,train_rows,train_minutes,val_rows,val_auc,val_log_loss,val_pr_auc,val_brier_score
1,20015245,0.2841548625011152,3234051,0.5933390084018961,0.1939227653024553,0.06993573347034862,0.046615298837423325
2,20015245,0.2955144374999994,3234051,0.6026584715723953,0.19340596021714648,0.07250083413587932,0.04656212776899338
