stage,method,rows,clicks,actual_ctr,mean_prediction,auc,logloss,pr_auc,brier_score,copc,prediction_bias_pct,ece
validation_selection,isotonic,646084,31828,0.04926294413729484,0.049341351790193284,0.6511657718578263,0.1894138266074128,0.08710492346852665,0.046135459445925266,0.9984109139686353,0.1591615244917577,0.00026089768287809376
validation_selection,platt,646084,31828,0.04926294413729484,0.049332740679978344,0.6512378801986857,0.1894416756918427,0.08816745101292327,0.04613811426426267,0.9985851882193962,0.1416816309008695,0.0008740922053444081
validation_selection,raw,646084,31828,0.04926294413729484,0.05154633752027017,0.6512378801986857,0.18961691023632882,0.08816745101292327,0.046155445208583966,0.9557021217641815,4.63511351780268,0.0033551867091023584
