stage,method,rows,clicks,actual_ctr,mean_prediction,auc,logloss,pr_auc,brier_score,copc,prediction_bias_pct,ece
validation_selection,platt,646084,31828,0.04926294413729484,0.049331667001461,0.654952814523716,0.18911380242270753,0.08871013818146582,0.04610943222656376,0.99860692191561,0.1395021458210799,0.0005462416929515701
validation_selection,raw,646084,31828,0.04926294413729484,0.0495897812232997,0.654952814523716,0.18911533613766351,0.08871013818146582,0.04611032827432933,0.9934091847565705,0.6634542285860467,0.0003771378375296595
validation_selection,isotonic,646084,31828,0.04926294413729484,0.049337573714746376,0.6548902672998541,0.189117908373158,0.08755105506130989,0.04610839700672975,0.9984873683111573,0.15149232096958176,0.0001661793026410849
